,Unnamed: 0,Emotion,Sentence
5361,490,Other,tuy truong hop thôi cha me tao ra ma không thuong doi su te thi lam sao con no thuong lai thôi xua khac gio khac cu so sanh voi thôi co dai chan
5362,1057,Other,"mình từng chứng_kiến trong lúc khám bệnh , con nói_chuyện mẹ mà như bà nói_chuyện với cháu ."
5363,124,Enjoyment,cách anh ấy chạy thật là đàng ông quá đi mà 
5364,1817,Enjoyment,nhìn quả mặt nó làm tao thoả_mãn vãi
5365,1847,Enjoyment,cười đau ruột 藍藍藍
5366,51,Enjoyment,sắp có thực_đơn món mới 
5367,295,Enjoyment,ráng ăn cho nhìu vô ỉa cục cức dài hơn móng tay ổng luôn kk
5368,1445,Enjoyment,hihi : chúc_mừng đại kỷ_nguyên có lắm người yêu
5369,252,Other,mình nghĩ không nên công_khai đâu dù gì họ đã biết sai giờ công_khai ra chẳng khác_nào khiến tâm_lý của họ suy_sụp hơn
5370,1733,Disgust,ác nhất_là thằng quay_phim . bảo_đảm nó biết trước mà cố_tình không nói cho tài_xế biết để bỏ cái tật ngu .
5371,114,Enjoyment,"bỏ ghê người ta ngồi ngại đều phải mua nước thoii , ý_tưởng hay : ) ) )"
5372,701,Enjoyment,đúng . t vẫn lun chờ_đợi đứa đó dọn dô cuộc_đời t sống .
5373,303,Fear,hồi xưa tao bị tiêu_chảy kèm ho đã sợ vãi . giờ ho không thôi cũng sợ nhỉ . ? ?
5374,1171,Disgust,"mặt mất_dạy nhỉ , câng_câng luôn"
5375,286,Disgust,phải rọ_mõm chủ mới đúng
5376,1787,Enjoyment,"thích cái câu , có mỗi thằng con rể đểu mà cứ xoắn cả lên "
5377,68,Enjoyment,cái gì vui vậy mọi người : ) )
5378,87,Disgust,đơn_giản vì nó đéo còn yêu mày nữa rồi ==
5379,371,Enjoyment,nó tăng động y_như tao dị đó : ) )
5380,1764,Surprise,per 藍藍 còn có quán như này luôn ah
5381,714,Other,per đừng luyện ngôn tình nữa .. chờ cái này xem đi 
5382,1935,Enjoyment,tôi làm trades . lương tôi không có .. chỉ có thu_nhập thôi có tính là cao nhất việt_nam không ? ? ? tháng tôi kiếm từ 3000 - 5000
5383,1912,Surprise,mới hôm_qua cạo lông mà hôm_nay lại dài thế cơ à
5384,461,Anger,mày không sai thì chẳng_lẽ tao lại sai à ?
5385,414,Sadness,chúng_ta nói với nhau nhiều quá nên bao_giờ không còn gì để nói với nhau 
5386,1707,Disgust,tao thấy mấy thằng đi sh 10 thằng thì 9 thằng không mũ ngông_nghênh . ngồi trên xe thì dume mặt cứ nhìn lên trời = ) ) đéo hiểu chúng_nó_sĩ oai cái lol gì luôn .
5387,671,Sadness,"thương các con quá , lũ khốn_nạn vì lợi trước_mắt ma tội cho bọn trẻ , bọn này cho chết het"
5388,1654,Enjoyment,tôi đã giữ lại mấy cái giấy note đã ghi_chú khi nào kiểm_tra = ) ) ) ) )
5389,1335,Enjoyment,nhớ thời ở ký_túc_xá quá đi per
5390,1351,Disgust,có rất rất nhìu thanh_niên ở đây bị đứt dây_thần_kinh hài_hước
5391,225,Fear,dcm . ngày bé tao sợ nhện vãi . xem phim thấy yêu_tinh nhện
5392,1784,Enjoyment,tao còn phải đợi 3 tháng nữa là đủ 1 gia_đình nhỏ rồi
5393,1223,Anger,per suốt ngày bắt người ta đi tập gym nè > . <
5394,1797,Surprise,con này là con lợn à
5395,29,Enjoyment,tỏ_tình đại ai dè dính lun : ) ) )
5396,1251,Enjoyment,nhớ nhé đồng_nghiệp haha
5397,246,Fear,nguy_hiểm
5398,1803,Disgust,sao mọi người gắt_gỏng thế nhỉ ? hai anh_chị đấy làm cho vui thôi mà lắm người tỏ ra nghiêm_túc thế không biết : <
5399,1464,Sadness,nghe bài này nhớ nyc vãi
5400,1424,Enjoyment,một người đàn_ông bản_lĩnh thực_sự 
5401,1229,Sadness,mặt tao như này ai mê cho nổiiiii
5402,1334,Disgust,ngựa ngựa ghi tay_trái đồ : ) )
5403,340,Enjoyment,có ai đéo hiểu gì như mình không mình trong_sáng vãi heee
5404,1514,Enjoyment,mình cũng một thời gắn_bó với nó
5405,1702,Enjoyment,còn tao là thoát khỏi 3 năm nói riền và 12 năm nói_chung thảm_hoạ của cđ hahaha 
5406,22,Other,cái gì nó cũng có_hạn sử_dụng cả 
5407,1501,Enjoyment,"mẹ kể hồi nhỏ nuôi con ngỗng thay chó canh nhà . ăn_trộm mà vào thì chạy_đằng_trời với nó , cả bầy lao ra quạt với táp , khi gia_đình vác gậy chạy ra thì thằng ăn_trộm nó ôm cây trên tít cành cao , áo_quần tóc_tai lủng máu_me tè le . gia_đình phải cứu ăn_trộm má mấy mẻ còn không tha , 2 3 con vẫn dí nhảy hàng_rào dí theo ăn_trộm . phải nói dí bao_dai mà cục_súc vê lờ ."
5408,1195,Disgust,đồ con ngỗng ngu_ngốc 
5409,1347,Disgust,thấy xấu_hổ thay cho thớt . không hiểu gì về ô_tô hay không được trải_nghiệm nhiều thì nên lom_dom nghe_ngóng
5410,1556,Anger,thứ mất_dạy
5411,691,Enjoyment,nhắn mà ấm lòng nhờ : ) ) ) ra gặp anh shipper đẹp_trai nữa thì chủ thớt rụng hết buồng_trứng : ) ) )
5412,767,Other,per chúc bạn may_mắn
5413,1833,Enjoyment,bây chửi kệ bây ! riêng tao thik phá trong trường_hợp này 
5414,754,Disgust,à ừ đúng rồi tin người quá đến lúc nó đâm cho cũng không biết
5415,1870,Surprise,quãng cáo cũng được đăng à
5416,435,Other,mình hỏi rồi mà họ nữa muốn bán nữa không bạn để hôm sau lên hỏi lại lần nữa
5417,992,Sadness,"nhớ trung_thu năm_ngoái , đứng nhìn các cặp tình_nhân ôm hôn , nắm tay nhau ... chạnh_lòng lắm ! "
5418,340,Disgust,cái này ma cái kết gì đâu thằng nhìn thì không bị thằng không nhìn thì bị vãi
5419,1757,Surprise,ae họ mà đéo biết mặt nhau à - _ -
5420,375,Other,có_lẽ vậy
5421,41,Fear,bố_mẹ tao đọc được tin này + xem cặp lá yêu_thương nữa thì bữa trưa nay tao không dám ăn cơm mất .
5422,740,Disgust,thực_trạng học tiếng anh từ 6 đến 12 mà không biet giao tiep
5423,910,Other,per quán bán mì quảng cũng có mùi đó mày : ) ) ) )
5424,1163,Sadness,đau bụng vãi hix
5425,238,Fear,"mới_đầu mày sẽ thấy vui , từ_từ nó quậy cho mày ? ? ? ?"
5426,697,Sadness,ngày đi học . có lúc đang ăn cơm . bố hỏi . per năm nay học lớp mấy rồi con ☺ t không hiểu bố tao hỏi cái gì 
5427,1094,Disgust,thằng điên
5428,1115,Sadness,"1 câu mà người ta hay nói , đắng như vị đời "
5429,705,Sadness,các bạn nữ đập đầu vào tường chết hết rồi
5430,1726,Disgust,óc chó còn cố tiếc kéo ôtô lại mới hài chứ . sao nó không ngồi trong xe cho chết mẹ nó đi
5431,1232,Enjoyment,per hàng hiếm nhà mình
5432,540,Other,sao mình không thấy mình vậy ta ? ?
5433,1773,Disgust,ăn chọp chẹp cái dume chú à . ghét nhất kiểu ăn vô_duyên mất lịch_sự này . ăn cà chọp cà chẹp miệng đéo kín được ấy . nghe ứa tai vãi
5434,723,Disgust,ngỗng chuyên_gia mổ háng người ta . đứng không làm gì nó cũng sáp tới_tấp . chạy muốn tuột quần .
5435,730,Enjoyment,thấy cưng gì đâu
5436,703,Other,tao chỉ tag thế thôi mày hiểu thế_nào thì hiểu per
5437,1715,Enjoyment,"quần_áo với xe thế kia là biết gia_đình điều_kiện tnao rồi  anw , mong ông_bà luôn khoẻ_mạnh , vui_vẻ < 3"
5438,1864,Surprise,rất giỏi
5439,459,Anger,mấy con này phải có ngày mấy thằng xe lớn nó tông vào cho lát bét đi . đi ra đường chùm kín người đến_nỗi không bật xi_nhan xe mà cứ qua tao bị mấy lần vì mấy con này
5440,467,Sadness,độc mà lần nào đi viện cũng bắt chụp 
5441,582,Other,"con gái mình chỉ vì đến bữa không chịu xuống ăn cơm , cứ du rú trong phòng nên bị bố quát xuống ăn cơm thôi , thế_mà nó còn lầm_lì vì bị mắng oan đấy"
5442,1459,Anger,tao mợt bây quá 
5443,1934,Enjoyment,"giọng nói , ngữ_khí đi vào lòng người vãi . mắt chị_gái đẹp thế "
5444,866,Enjoyment,1 lần thôi cũng đủ xao_xuyến anh rồi
5445,234,Fear,"ôiii vãi , dume nhìn thôi tao đã sợ rồi . từ nhện nhỏ đến nhện to không con nào là tao không sợ : ( ("
5446,1655,Surprise,giống găng_tay của thanos vậy
5447,746,Disgust,78 thằng đéo có ý_thức
5448,897,Sadness,đã từng nên tao hiểu cảm_giác ấy . vừa tiếc ly trà sữa vừa_phải lết xác đi giặt cái balo
5449,804,Sadness,"phim hay , nhưng_mà lần đầu xem là cùng nyc nên .. "
5450,1401,Sadness,"nhiều kỷ_niệm đẹp , giờ nhìn mấy đứa nhóc đi học mà muốn quay về quá_khứ ."
5451,1227,Sadness,đang buồn cần 1 người nhắn_tin tâm_sự hằng đêm
5452,703,Enjoyment,cười vào mặt mấy đứa không có người_yêu : ) ) )
5453,298,Disgust,"k dịch nốt đi , dịch nửa_vời thế , dume"
5454,1168,Enjoyment,ối dồi ôi ! như con lợn hồng vậy ! haha
5455,9,Enjoyment,cháu tao thì có vẻ như có phần chững_chạc hơn = ) ) )
5456,395,Fear,"hôm trước tao đi chơi về đường vắng nên chạy nhanh , vừa_qua cua anh cảnh_sát chạy ra chặn làm tao sợ chetme vì giấy_tờ không có bằng lái thì chưa thi lại còn thiếu abcxyz"
5457,1933,Surprise,vẻ đẹp phi giới_tính luôn
5458,1,Anger,dm đạp xe đã mệt lòi cứt ra xong còn hỏi hỏi cái beep
5459,268,Other,tình_yêu thật nghiêm_túc . thì nên bắt_đầu . không phí thanh_xuân một người con gái lắm ! !
5460,640,Sadness,tiền nhiều để làm gì khi tình không còn
5461,97,Fear,t chỉ sợ cảnh đấu kiếm : ( (
5462,78,Enjoyment,: v buồn_cười ghê .
5463,699,Enjoyment,phim ấn_độ duy_nhất tao xem mà không cảm_thấy vật_lý logic quá khó hiểu dù thật_ra trong phim này nhiều kiến_thức hại não thật ; ) )
5464,887,Other,tao cũng sắp bị đuổi ra khỏi nhà roi
5465,126,Enjoyment,per mùa này mà làm cú mền này giữa trưa 40 độ hết_sảy = ] ]
5466,1019,Enjoyment,"lúc nhỏ nấu bằng này không , nấu hơi bị ngon , tạo cơm cháy ăn bao riềng"
5467,1118,Sadness,ngồi suy_nghĩ 1 hồi xem trái hay phải rồi mới nói được . khổ vãi mà !
5468,282,Enjoyment,đã check rồi lại còn đoán : ) ) em vui_tính giống anh đấy : ) )
5469,541,Anger,t cho mẹ tao xem và đã bị ăn vả . đéo hiểu vì sao
5470,1424,Disgust,chả có gì vui 
5471,786,Sadness,thương chỉ sợ em không cho anh cơ_hội thôi
5472,762,Other,dume . cuộc_đời mày ơi . không làm gì được thì cười cho nó qua đi mày
5473,977,Sadness,lâu lắm rồi chưa ăn được miếng cơm cháy .
5474,1327,Disgust,"đã xấu còn ngáo , lại còn tham ăn nữa ? ? ? ? ? ?"
5475,427,Anger,nói tới thì lại dỗi bỏ được mấy đồng ra rồi bày ra như chuồng lợn í thức đéo khác gì con lợn .
5476,1906,Other,"tao bắt con tao quỳ ở góc nhà suốt , nó mà biết nhục , biết tự_trọng nó sẽ không để phải bị quỳ"
5477,1051,Disgust,tởm nhìn đã kinh
5478,891,Enjoyment,per nhớ cái này không haha
5479,1146,Enjoyment,per b trà ơi . năm nay là pải mạnh_dạn và bất_chấp nhé 藍藍藍
5480,122,Other,thế cây này có được gọi là cây tình_yêu không ? ?
5481,1505,Enjoyment,per câu_chuyện ngắn_gọn trọn tình 
5482,1430,Enjoyment,"per nghe rv thấy cũng hay nè , liên_quan đến bùa ngải các kiểu có_vẻ hấp_dẫn : v"
5483,1630,Enjoyment,nghe thôi đã thấy chảy hết nước miếng rồi = ) ) )
5484,272,Fear,per = ) ) ) ) đáng sợ vãi
5485,479,Enjoyment,"đang học sử buồn_ngủ , xem cái này tỉnh_rụi liền = ) )"
5486,663,Enjoyment,"cái ông này mới xem thì thấy bình_thường , mà càng xem_lại càng đẹp_trai "
5487,1756,Disgust,các cô không chịu mở lòng thì sao chúng_tôi lấy được ? ? ? ? ? hả các cô gái
5488,1443,Enjoyment,đồng_đội tốt ... nhưnh rất tiết chúng_ta không có duyên  kaka
5489,711,Disgust,per dume vỉa_hè quá rộng . con này không đi oto bao_giờ là chắc ?
5490,1526,Enjoyment,nhìn đáng yêu vãi : ) ) )
5491,1004,Disgust,cái dân mê_tín ngu_si làm_giàu cho tiệm vàng
5492,1917,Enjoyment,"con gái không thích con trai đầu hói , vì cưới về dễ nhầm đầu : d"
5493,519,Anger,"dm tao thấy người ta không sợ vì rắn mà sợ vì thằng_chả la làm hết_hồn , toàn núp lén rồi la lên thằng đéo nào mà không sợ chứ"
5494,895,Enjoyment,ấm_áp ghê = ) )
5495,468,Other,lấy vợ xong đã đầu_tư được cái váy với cái vương_miện rồi
5496,1797,Enjoyment,mẹ tao cũng thix em này 
5497,185,Other,per nó chỉ muốn biết bạn có nhu_cầu làm áo lớp hay không thôi
5498,338,Other,đó là cuộc_sống của mỗi người .. mình phải tôn_trọng nhau thôi
5499,1771,Enjoyment,"chưa muốn lấy , cơ_hội vẫn chia đều cho tất_cả các anh : ) )"
5500,762,Other,không biết người của họ hay sao mà bắt heo 2 ngày trúng 2 cái ipx
5501,649,Sadness,ae phục_vụ ngày_xưa của mình đâu rồi . sao thấy thương bạn này
5502,1040,Sadness,đôi_khi có tiền cũng không đi được đâu vì đéo có ai đi cùng
5503,174,Other,con nai vàng ngơ_ngác 
5504,1828,Anger,thế_mà lại có người bảo đầu tao như đầu bùi_: ( ( dume đánh chết_cha giờ : ) )
5505,3,Other,kiểu gì mai cũng lại có vụ rất gì và này_nọ cho xem
5506,896,Disgust,"cà_phê king là của chị thảo hả uống dở hơn nước_đái mèo nữa , thấy gơm"
5507,805,Sadness,bó_tay luôn á
5508,1895,Surprise,sao giá ảo quá vậy : ) ) ) )
5509,954,Other,con trai gục đổ . con gái dụng trứng . lậy cô .... à nhầm lậy_anh
5510,803,Enjoyment,dạ vâng đây là cái xồ đấy ạ kakaka
5511,41,Other,sau_này đừng quên nhau nha
5512,534,Sadness,"sau 15 năm cắp sách đi học và 2 , 5 năm không động đến sách thì bây_giờ đang tự hỏi đây là gì sao mà giải được . huhu"
5513,1939,Disgust,dân_trí thấp thế_thì bao_giờ mới phát_triển đất_nước được
5514,158,Disgust,cấp 1 đi học cũng gặp bọn quái_đản này
5515,629,Anger,moẹ s tuổi_thơ của tôi toàn găp phải thằng mất_dạy . toàn đánh với bắt_nạt các b nữ . đm thằng per với thằng per lơn . tau vẫn nhớ
5516,1801,Enjoyment,dưới cái nóng 40 độ ngày hôm này xem video này xong thất mát_lòng vãi _ chưởng : ) )
5517,909,Enjoyment,per nói ít thôi hành_động nhiều hơn . time sẽ là câu trả_lời . mong là 2 đứa cùng nhau già đi như này .
5518,128,Other,loại này đốt có chết không nhỉ
5519,332,Enjoyment,ngoài mấy cảnh nhảy_múa hát_hò vớ_vẩn ra thì phim hay
5520,1575,Enjoyment,hay lắm cậu bé
5521,345,Fear,per đi bộ ở trường về thì dcm nổi ám_ảnh đúng giờ tao về là dcm nó ra nó dí ngày nào cũng dí chạy cái luôn
5522,1234,Sadness,hôm_qua tao xem xong ngất_xỉu tới giờ mới tĩnh chúng_mày ạ 
5523,507,Sadness,sau_cùng cả 2 đều bị ảnh_hưởng trầm_trọng : ( (
5524,1869,Disgust,cái thứ gì đâu không 
5525,1530,Enjoyment,đáng yêu = ) )
5526,131,Fear,ánh mắt thằng con muốn nói : cứu cháu hình_như ba sắp ném con ùi
5527,425,Enjoyment,per cố đợi đi nha để em mua bảo_hiểm cho anh 
5528,32,Enjoyment,nhớ không em lời hứa ngày_xưa mình bên nhau dưới ánh trăng đã nguyện thề : ) )
5529,804,Enjoyment,gặp mấy anh việt_nam đi nhanh gấp em thề với chị là nhanh gọn đảm_bảo chỉ suong
5530,1190,Other,galang thế không bjt . trẻ_con còn như_thế người_lớn chắc không tôgn tại đâu . ước gì cũg được như_vậy
5531,653,Other,cái này thì hôm nào nói_chuyện tao nói cho nghe ? ?
5532,626,Anger,sao không cho con già đấy mấy cái vào mõm cho vỡ cái nó mõm chó luôn
5533,1282,Disgust,trời_ơi càng ngày ổ càng giống con đuông dừa 
5534,754,Sadness,và tôi đã mất đi 1 người như_thế .
5535,724,Enjoyment,đồng_nghiệp của tôi thật tuyệt_vời
5536,95,Enjoyment,nhìn đôi bàn_tay đã biết phải lao_động rồi . chị có lấy trai việt không : ) )
5537,888,Other,per nét chữ giống_hệt chữ của tao luôn mày
5538,1034,Other,per chắc là mày đi hốt này
5539,655,Disgust,cho_nên đư ̀ người bao_giờ cô ́ tỏ ra la ̀ ca ́ i gì ̀ mi ̀ nh cu ̃ người biê ́ tao nhé
5540,1033,Enjoyment,cứ thấy trai đẹp là tao hạnh_phúc : )
5541,969,Other,cảm_giác lúc ấy sẽ ra sao
5542,1278,Enjoyment,"tao là trùm nấu cơm kiểu này rồi , , còn bây_giờ mất điện thi nấu bằng bếp ga : ) )"
