,index,comment,n_star,date_time,label
2057,2057,"Pin bao trâu , camera góc rộng đây , chơi game như HD luôn nha có cái ai xài ốp lưng theo máy thì tháo ra nha nó k tản nhiệt dễ nóng máy tội bé pin lắm á về phần đánh_giá thì 5 sao vì giá ổn mà đth quá ổn còn gì bằng nào ... ♥️ Cho hỏi TTDD chừng nào ra mẫu ốp lưng mới tui mua",5,28/11/2019,{CAMERA#Positive};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
2058,2058,"Máy dùng cảm_ứng mượt , chụp hình đẹp , thiết_kế ok có_điều phần đục lỗ hơi to so với quảng_cáo và có vầng hơi đen bao quen . Nói_chung dùng rất tốt trong tầm giá",4,27/07/2020,{CAMERA#Positive};{FEATURES#Positive};{DESIGN#Neutral};{PRICE#Neutral};{GENERAL#Positive};
2059,2059,Máy dùng được trong tầm giá Camera tạm ổn Pin vừa đủ dùng trong 1 ngày Nhân_viên tại TGDĐ phục_vụ tận_tình chu_đáo,4,23/12/2019,{CAMERA#Positive};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
2060,2060,Mới mua còn này hỏi chịu về . Mấy bắt wifi rõ chận luôn.wa kèm . Lâu_lâu từ rớt mất wifi fai vô nhập lại . Buồn cho Việt_Nam,3,21/02/2020,{FEATURES#Negative};{SER&ACC#Negative};{OTHERS};
2061,2061,"Máy tất chậm và lag lắm . Mua máy cũ có_khi ngon hơn , vs lại khi xem phim hay luớt wed âm_thanh vs hình_ảnh kon đồng bộ.tệ lắm : ( ( (",2,10/9/2019,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};
2062,2062,Nếu so về thông_số thì samsung a71 ăn_đứt nếu bạn k chú_ý về mạng 5G ... nhưng dù_sao thì con 5G này cũng đáng mua đấy,3,13/08/2020,{GENERAL#Positive};{OTHERS};
2063,2063,Mới mua về được vài ngày pin tuột nhanh hơn lúc đầu mà vô liên_quân cứ bị đứng máy,1,24/06/2020,{BATTERY#Negative};{PERFORMANCE#Negative};
2064,2064,"Thấy Pin tụt hơi nhanh thôi , còn mọi trải_nghiệm khác khá ok , có_lẽ do mình đang vọc tối_đa hiệu_suất của máy nên nhanh hao pin . Nhìn_chung là sản_phẩm đáng mua",3,12/12/2019,{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};
2065,2065,"Máy về đồ_hoạ thì khá ok , nhưng pin chơi game tụt hơi nhanh , 1 ngày phải sạc 2 lần . camera trước so với tầm giá thì hơi kém . Nhưng vẫn khá thích máy . đánh_giá 4 sao",4,18/05/2020,{SCREEN#Positive};{CAMERA#Negative};{BATTERY#Negative};{GENERAL#Positive};
2066,2066,"Với giá này các ông tìm cùng phân khúc có em nào ngon hơn ko mà chê ? ? Thích ko giật lag , pin trâu thì kiếm 15-20 tr mua con khác nha : ) ) )",5,1 tuần trước,{OTHERS};
2067,2067,"Sản_phẩm dùng rất tốt , chưa có lỗi gì , chơi game khá ngon , sạc pin nhanh , nhân_viên thân_thiện , thái_độ phục_vụ chu_đáo thân_thiện chuyên_nghiệp . cám_ơn TGDD",5,25/09/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
2068,2068,"Pin sài khoảng 12 tiếng , vào game nhanh mượt , máy mỏng nhẹ . Hai chữ thôi ! TUYỆT_VỜI",5,19/05/2020,{BATTERY#Neutral};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
2069,2069,Pin 4000 nghe hơi ảo . Nhanh hết quá . Bắt sóng các kiểu hơi kém . Tổng_thể thì ổn trong tầm giá,5,10/9/2019,{FEATURES#Negative};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};
2070,2070,Mọi thứ đều ổn ngoại_trừ giao_diện máy ko dc đẹp cho lắm phải tải cái giao_diện khác Cho máy .,4,5/6/2020,{PERFORMANCE#Negative};
2071,2071,Với tầm giá này thì ổn . Nếu 5 năm trước thì giá của chiếc Y11 này ko dưới 10 củ . . mới dùng dk 10 ngày vs chưa chê ở điểm nào,5,7/12/2019,{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
2072,2072,"Nhân_viên phục_vụ tốt , máy mượt , màu xám rất sang Vừa túi_tiền lại được mua giảm_giá Sẽ ghé ủng họ nhiu ạ",5,31/07/2020,{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Positive};{SER&ACC#Positive};{OTHERS};
2073,2073,"Phí tiền khi mua con này , con đt này thất_vọng nhất từ khi e dùng samsung dùng hơn 1 tháng vân tay ko nhậy nữa 6 tháng thì máy đơ liên_tục 8 tháng máy nhảy loạn màn_hình , muốn vào ứng_dụng gì ấn xong chờ dài cổ 9 tháng chán quá vứt cho con chơi Nói_chung là rất tệ . Bỏ tiền mua con này thà mua opp0 reno 4 mà dùng mọi ng à",1,7 ngày trước,{FEATURES#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};{OTHERS};
2074,2074,"Máy đẹp đấy nhưng trong 1 tháng mình xài tận 3 xác máy rồi nhưng tình_trạng treo máy vẫn không dừng nhé . 1 máy mua xài đc 1 tuần treo trên 5 lần , 1 máy đổi ráng xài gần 1 tháng treo trên 10 lần có ngày máy treo 3 lần / ngày . máy mới đổi cách đây 2 ngày đã treo 3 lần . Mình chẵn chơi game hay xài phần_mềm nào nặng cả , chỉ vào mess fb r chụp mình máy_tính vầy cứ thế mà treo . chẳng hiểu . Ra ngoài TGDĐ cứ bảo đổi máy mà thấy đổi cũng v . Làm_sao đi chứ .",1,28/03/2020,{PERFORMANCE#Negative};{DESIGN#Positive};{SER&ACC#Negative};{OTHERS};
2075,2075,"Máy mượt . Cho những_ai nghĩ ngờ chip mtk helio g90t là chip này chấp tất_cả các game nặng hiện_nay khi bật max cấu_hình nhé ( đã test ) . Xoay tua các tác_vụ liên_tục chơi game , xem phim , web , fb thì máy dùng đc 6 tiếng pin còn 20% , rất trâu_bò . Camera ổn , với giá này thì ko đòi_hỏi thêm camera phải đỉnh . Thiết_kế sang , chơi game lâu máy hơi nóng nhưg xả nhiệt rất nhanh .",5,27/01/2020,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};
2076,2076,"Sản_phẩm tốt , chất_lượng , , máy mạnh mượt .. Chơi liên_quân mượt_mà . Đáng mua để trải_nghiệm ,",5,1/8/2019,{PERFORMANCE#Positive};{GENERAL#Positive};
2077,2077,"Quá tệ , mới mua mà máy giật lag , tự nhảy chữ , wifi kém nói_chung là ko đáng tiền",1,3/4/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};
2078,2078,"Mới mua được một ngày rưỡi nói chung dùng cũng được , nhưng không hiểu sao chơi liên_quân cứ chạy đến 79 lại đứng máy chán , nhân_viên thế giới di động nhiệt tình chu đáo",4,24/07/2019,{PERFORMANCE#Negative};{GENERAL#Neutral};{SER&ACC#Positive};
2079,2079,"Loa ngoài của nhà vsmart tệ quá không biết vsmart có biết_điều này không . Ngày_nay như cầu chính là nghe nhạc , xem phim , gema ... mà âm_thanh kém chất_lượng thì hơi buồn .",3,20/04/2020,{FEATURES#Negative};
2080,2080,Máy này xài rất tốt . tôi không biết_mấy bạn kia sao mà đánh_giá máy tệ quá . lúc tôi mua được giảm_giá chỉ 7490000 thôi thật tốt . còn mấy bạn nhân_viên thì nhiệt_tình khỏi phải chê .,5,5/11/2019,{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
2081,2081,"Khá là_lạ , máy mình mua về thì chưa thấy chơi liên_quân mà lag tí nào , mở thấp fps lúc_nào cũng 30 . không thấy drop như các bạn nói . Pubg thì 30-35 fps . Chưa thấy hiện_tượng giật lag gì cả , pin thì ổn . 4000mah sạc 2h chơi cả ngày , nói_chung đáng đồng_tiền_bát_gạo",5,10/10/2019,{BATTERY#Positive};{PERFORMANCE#Neutral};{PRICE#Positive};
2082,2082,"mới mua máy 3 ngày có được đổi máy khác không ad . Máy dùng độ phân dải kém loá_mắt , chơi game giật lass . bắt wifi kém ... muốn đổi máy ạ",1,20/06/2020,{SCREEN#Negative};{FEATURES#Negative};{PERFORMANCE#Negative};{OTHERS};
2083,2083,"Sử_dụng tốt , mượt , vỏ hoàn_thiện tốt , camera chụp hình tương_đối rõ , màn_hình đẹp . OK trong tầm giá .",5,2/6/2020,{SCREEN#Positive};{CAMERA#Neutral};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};
2084,2084,Mua dc 2 tuần mấy ok .. thời_gian cho lâu 12 tiếng mất có 3% .. còn chơi liên_quan thì ok ... các bắc chơi hk ơn thì kiểm_tra mang coi_chừng đông người sai qua thì trời ... chú_mình sài wiffi vs 4g chạy như bay ... !,5,22/08/2019,{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
2085,2085,Quảng_cáo thì hay tới lúc hết bảo_hành toàn lỗi main vs nguồn Mua rõ là 128g xài mấy ứng_dụng cơ_bản cứ báo dung_lượng dầy . tệ quá tệ,1,6 ngày trước,{STORAGE#Negative};{OTHERS};
2086,2086,"Quảng_cáo hoài phiền khủng_khiếp luôn , biết vậy mua vivo là được , chán , còn các vấn_đề còn lại tạm",2,26/05/2020,{PERFORMANCE#Negative};{GENERAL#Negative};
2087,2087,Hông hiểu sao em sài 2 tháng rất ok nhưng hôm_nay mặc_dù em đã bật loa hết_mức rồi mà loa vẫn rất nhỏ ? Đeo tai nghe thì em có_thể nghe lớn hơn,5,3/4/2020,{FEATURES#Negative};{GENERAL#Positive};
2088,2088,"Cũng tạm ổn , mà lúc mới mua bao mượt , sài dc 2 tháng thấy hơi lag nhẹ éo biết 1 năm sau lag ntn nữa chán thật biết thế mua k20 cho rùi",3,23/03/2020,{PERFORMANCE#Neutral};{GENERAL#Neutral};
2089,2089,"Mới mua thấy 2 loa nghe thích , chơi game mượt nhưng pin kém hơi nhanh . Nói_chung dùng vẫn thích",4,27/06/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Positive};{GENERAL#Positive};
2090,2090,Mới bán iPhone xr mua iPhone 11 xr pin đã trâu gặp 11 con trâu hơn .... đáng nâng_cấp vừa túi_tiền,5,9/12/2019,{BATTERY#Positive};{PRICE#Positive};{GENERAL#Positive};
2091,2091,Phần_mềm tốt . Xử_lý nhanh . Màu đẹp h Mình rất hài_lòng về sản_phẩm và rất hợp với mình,5,23/12/2016,{SCREEN#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
2092,2092,"Máy khá tốt có_điều bị cắt_giảm vài tính_năng rồi . Pin trâu , sạc nhanh tầm 1h15p đầy ( sạc thường nhé ) . Cắt samsung pay , bút dùng kiểu note 9 nên cũng ko quẩy được như note 10 ( lúc đầu mình nghĩ sẽ làm harry với cây_bút này nhwung ko đc ) . Màn_hình full hd nên khá ok . nếu 2k thì quá xuất_sắc .... Lúc mình mua 11tr990 nên khá bá_đạo , còn giờ quay về giá cũ thì các bạn nên suy_tính cẩn_thận ... Vân tay không nhạy lắm , nhưng mình đã khắc_phục được 90%",5,24/02/2020,{SCREEN#Positive};{FEATURES#Negative};{BATTERY#Positive};{PRICE#Neutral};{SER&ACC#Negative};{OTHERS};
2093,2093,Sản_phẩm này dùng 1 lúc sao nóng máy vậy . có ai giải_thích giúp tớ vs  gần cụm camera luôn á Đang dùng đt nt pos tạm hộp nhé,3,8/8/2020,{PERFORMANCE#Negative};{OTHERS};
2094,2094,"Sài được vài ngày thì máy hay bị nhảy qua camera dù k đụng tới , pin thì tới 75 % thì nói đã sạc đầy phải khởi_động lại máy sạc tiếp mới lên 100%",4,28/04/2020,{BATTERY#Negative};{PERFORMANCE#Negative};
2095,2095,Nói_chung 1 sản_phẩm tầm trung như thế_này thì ko có j để chê cả nó quá tuyệt_vời ở phân khúc giá 6tr,5,4/2/2020,{PRICE#Neutral};{GENERAL#Positive};
2096,2096,"Thật_sự khi trước khi mua Note 8 Pro tui có đợi_chờ Note 9s vì ko biết Chip set G90T có tốt , nhưng khi đã hạ tâm mua Note 8 Pro thì tui nhất_định đã mua thì ko cần tới Note 9s nữa không thua_kém gì bất_cứ SmartPhone khác kể_cả máy cao_cấp bạn ko phân_biệt nó đâu nó tốt nhất trong tầm giá",5,16/04/2020,{OTHERS};
2097,2097,Chụp hình mờ quá ah không được sáng . Khi phóng to thua cái iPhone 4 nữa . Sản_phẩm mượt nhưng chụp hình tệ . Máy có dấu_hiệu chậm tí sau khi dùng 3 tháng .,1,21/03/2020,{CAMERA#Negative};{PERFORMANCE#Neutral};
2098,2098,Máy ổn sạc nhanh chơi liên_quân max cấu hình.mỗi tội bắt sóng wifi và sóng điện_thoại yếu.vào phòng 1 máy redme 5 thường 2 cột sóng còn redmi note8 pro ko cột nào,4,3/4/2020,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{OTHERS};
2099,2099,Bảo_mật vân tay rất tệ luôn . Cài dc 24h là lại k khớp . Mới mua máy dc 3 ngày . Hazi,1,17/09/2019,{FEATURES#Negative};{GENERAL#Negative};
2100,2100,Một chiếc đt quá tệ . Nhất_là pin mau hết quá . Cùng rút sạc với chiếc a10 mà để mấy tiếng sau chỉ còn 92% pin trong khi a10 vẫn còn đủ 100% mà chiếc a10 dùng cả hơn 1năm rồi còn a31 mới mua dc mấy ngày,1,6/6/2020,{BATTERY#Negative};{GENERAL#Negative};
2101,2101,Sao cũngn tốt má bin sao tuột nhanh . Đánh lquan sàin fiwin dc 4 tiếng còn 10% bin là sao ak,1,12/2/2019,{BATTERY#Negative};{GENERAL#Positive};
2102,2102,"mua máy được 1 tháng , theo cảm_nhận mọi thứ điều tốt , có 1 điều tôi đã cố nhưng không_thể_nào thích nỗi cái mặt lưng và khung viền vằng nhựa . ngoài_ra không gì để chê .",4,1/4/2020,{DESIGN#Negative};{GENERAL#Positive};{OTHERS};
2103,2103,"Xài tới tháng thứ 5 thì khi sạc phát_hiện sạc chập_chờn , còn lại tất_cả đều rất tốt",3,9/3/2019,{BATTERY#Negative};{GENERAL#Positive};
2104,2104,Mình mới mua hôm_nay . Cảm_nhận rất tốt . Nhân_viên tư_vấn nhiệt_tình vui_vẻ rất hài_lòng . Thegioididong_Ba_Tri .,5,18/06/2020,{GENERAL#Positive};{SER&ACC#Positive};
2105,2105,Quảng_cáo xuất_hiện quá nhiều làm_sao để ko có nữa ah . Đang live thì xuất_hiện quảng_cáo,3,4/6/2020,{OTHERS};
2106,2106,Máy dùng cũng được . Đôi_khi vẫn bị vấp . muốn mua ốp lưng sau để thay mà không thấy bán . Hơi thất_vọng ...,3,2 tuần trước,{PERFORMANCE#Negative};{GENERAL#Neutral};{SER&ACC#Negative};
2107,2107,"Thất_vọng Note 9 pro.Mua được 2 ngày đã phải gửi qua hãng bảo hành.Pin hao nhanh , Loa nghe lúc to lúc nhỏ . Hiệu_năng camera không tương_xứng với 64mb . Ai có ý_định mua thì nên suy_nghĩ lại .",1,16/06/2020,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};
2108,2108,Máy sài đc 1 tuần camera chụp hình thỳ rất đẹp . Chơi game cũng tạm đc hợp vs tầm giá . Riêng viên pin thỳ mình cầm máy đi làm chỉ lấy ra để xem giờ thôi đến chiều thì pin chỉ còn 50% . Đem ra cửa_hàng kt thỳ vẩn bình_thường .,3,27/11/2019,{CAMERA#Positive};{BATTERY#Negative};{PERFORMANCE#Neutral};{PRICE#Neutral};{OTHERS};
2109,2109,Mua được khoảng 4 tháng ban_đầu xài chơi game mượt lắm về sau thì ôi_thôi thất_vọng . Bắt wifi thì yếu từ lúc cập_nhật bản MiUi 11 chơi game thì lag giật hay bị ngắt wifi chán,2,22/12/2019,{FEATURES#Negative};{PERFORMANCE#Neutral};
2110,2110,Tốt so với tầm giá . Màn_hình to như do màn HD nên không sắc nét . Pin ổn xài 7 ngày bán luôn vì ko đạt nhu_cầu,4,15/06/2020,{SCREEN#Negative};{BATTERY#Positive};{PRICE#Neutral};{GENERAL#Positive};{OTHERS};
2111,2111,Máy xài ok . Chụp ảnh tốt . Cấm trước hơi tệ chút . Còn lại tốt . Mà lỡ lên bản miui 11 nó tuột bin kinh_khủng,5,20/11/2019,{CAMERA#Neutral};{PERFORMANCE#Negative};{GENERAL#Positive};
2112,2112,mua đuoc mot tuần bị loi đem đổi máy mới về vân bị loi cứ bị đung may hoặc tự_động thoát ra . thật thất_vọng,1,2 tuần trước,{PERFORMANCE#Negative};
2113,2113,"Mua được 3 tháng rồi . Máy mượt , chơi game đồ_hoạ cao nóng máy và khoảng 4h là hết pin , hãng oppo có_hạn chế nhiều việc như có sạc nhanh nhưng ko áp_dụng cho sạc dự_phòng , ko chơi game bằng các bàn_phím cơ tay và chuột riêng được .",4,27/04/2020,{BATTERY#Negative};{PERFORMANCE#Neutral};{OTHERS};
2114,2114,"Tất_cả đều ok , nhất_là pin trâu . Điều khó_chịu nhất là bắt wifi kém , dùng đến ngày thứ 3 thứ 4 là bắt_đầu thỉnh_thoảng rớt mạng , dù ngồi gần cục wifi . Lướt fb thì đến ngày thứ 3 tự_nhiên không load bảng tin đc , giờ phải dùng fb lite . Giờ youtube , hay tải cái gì cũng đứng .",4,21/02/2020,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Negative};{GENERAL#Positive};
2115,2115,Đã chọn iphone thì phải chấp_nhận việc chơi game mau hết pin ( do cấu_hình mạnh và hoạt_động quá trơn_tru ) . Bù lại nếu chỉ để xem film hay lướt facebook pin của 7 plus có_thể xài nguyên ngày hoặc hơn .,5,19/07/2019,{BATTERY#Negative};{PERFORMANCE#Positive};
2116,2116,"Cho e hỏi mi note 10lite khi nào moi co bản cập_nhật MIUI12 thế , con này xài màn hinh kém quá , bo ra số tiền 10tr lẻ 10k mà nhận lại kai đt kém thì thật_sự đáng buồn",4,3 tuần trước,{SCREEN#Negative};{PRICE#Neutral};{GENERAL#Negative};{OTHERS};
2117,2117,"Mình mới mua em này ở TGDĐ Quỳnh_Côi_TB , máy pin trâu , mình lướt web các kiểu từ sáng đến chiều mất có 10% pin . Để qua đêm mất 1% pin . Sạc rất nhanh dù ko có sạc nhanh . Nói_chung là khá ưng , trừ khoảng cam sau ko được mượt lắm , còn lại ko có gì phải chê . Bạn Thuỳ nv tư_vấn rất nhiệt_tình và chu_đáo",5,9/6/2020,{CAMERA#Negative};{BATTERY#Positive};{GENERAL#Positive};{SER&ACC#Positive};
2118,2118,"Sản_phẩm rất tốt . Pin tốt , màn_hình đẹp , cấu_hình ok . Nhân_viên tư_vấn nhiệt_tình .",5,14/08/2019,{SCREEN#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
2119,2119,Đth dùng quá tệ mới dùng được có 5 tháng đi bảo_hành 5 lần toàn hỏng màn_hình họ bảo thay màn_hình nhưng đth vẫn vậy không cải_thiện chút nào không bao_giờ có ý_định sử_dụng samsung,1,3 tuần trước,{SCREEN#Negative};{SER&ACC#Negative};
2120,2120,Snap 460 . 4.4 tr đồng . Trong khi cx trong tầm giá đó vsmart live 4 snap 675 . cao hơn rất nhiều . Ủng_hộ hàng việt,1,2 tuần trước,{PERFORMANCE#Positive};{PRICE#Neutral};{SER&ACC#Positive};
2121,2121,"Vào xoá ảnh nhưng cứ ra như_vậy , pin tuột khá nhanh , thi_thoảng cứ hiện đồng chữ "" đừng che phần tai nghe """,4,17/05/2020,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Negative};
