,index,comment,n_star,date_time,label
900,900,"Nhân_viên cửa_hàng 446 Đại_Mỗ , Nam_Từ_Liêm , Hà_Nội rất vui_vẻ , nhiệt_tình và thân_thiện . Phiền cửa_hàng giúp em kêu chị tên Huyền đang mang bầu là : chị ơi chị ngồi xuống cho khoẻ , nhìn chị đứng nhiều mỏi chân mà thấy thương chị quá à : ( ( ( ( Điện_thoại dùng ổn , mình cảm_thấy đa_nhiệm , wifi hơi kém .",1,16/05/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{GENERAL#Positive};{SER&ACC#Positive};
901,901,"Sau 6 tháng xài thì chỉ có việc bỏ_túi lâu quá thì lấy ra xài là lên web mất kết_nối 4g vài phút , còn lại thì ok hết , pin trâu xài suốt ngày dài , lên fb , zalo , youtu be thì ok hết , mình ko chơi game nên dt thế_này là ok rồi , hy_vọng phiên_bản update sau sẽ fix dc lỗi mất 4g khi bõ túi quá lâu , hihi .......",4,2 tuần trước,{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
902,902,Con này phần_cứng mạnh nhưng bà_con nên xem_xét mình đã mua được tuần nhưng có_vẻ androi trên con nay bất_ổn lắm Nhiều lúc wifiaf vào Messenger dật tung chảo phải khởi_động lại,2,11/6/2020,{FEATURES#Negative};{PERFORMANCE#Neutral};
903,903,"Pin trâu sao ai cũng chê nhỉ . Sài dc 2 ngày cảm_thấy mượt , camera trước hơi tệ . Camea sau thì tạm được . Thiết_kế đẹp , game liên_quân , pubg mượt . Nói_chung trong tầm giá thì note 7 vô_địch",5,15/07/2019,{CAMERA#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};{GENERAL#Positive};
904,904,- mỏng Màu đẹp . Mới sài 3 4 ngày máy rất mướt quá ok . Sạc pin rất nhanh luôn . Nhân_viên Rất nhiệt_tình . 100 điểm cho sp + nv tgdd .,5,10/3/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};{SER&ACC#Positive};
905,905,"8 ram mà ram khả_dụng chỉ còm 4ram là sao ạ , máy sử_dụng gần như ok , đôi_khi cũng lag khi dùng cùng lúc 2 ứng_dụng , nhân_viên phục_vụ nhiệt_tình , tốt .",4,7 ngày trước,{PERFORMANCE#Negative};{STORAGE#Negative};{GENERAL#Positive};{SER&ACC#Negative};
906,906,"Mới mua hôm_qua , tất_cả đều ổn , vấn_đề là pin , k xài vẫn tụt pin ........ quá hao pin",4,14/09/2019,{BATTERY#Negative};{GENERAL#Positive};{OTHERS};
907,907,"Ms mua tối quá . Ms chúng là máy mượt , nhanh , nhạy . Loa to , chụp ảnh đẹp . Pin sài khá lâu , sạc nhanh . Ưng_ý vs số tiền bỏ ra . NV tư_vấn nhiệt_tình , niềm_nở",5,9/8/2020,{CAMERA#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{SER&ACC#Positive};
908,908,"Sau khi mua 1 cái ok , mua cái thứ 2 cho vk thì vợ mê mẫn luôn . Ưu_điểm : pin khoẻ , mượt . Màn_hình to , bút rất đẹp",5,20/04/2020,{SCREEN#Positive};{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
909,909,"Vừa_mới mua em này mùng 10 , Thực_sự quá ấn_tượng về viên pin trâu cực , công_việc của mình phải truy_cập zalo truyền file liên_tục , e này đáp_ứng về khoản pin vượt sức mong_đợi ..",5,12/5/2020,{BATTERY#Positive};
910,910,Mua dc 5 tháng máy đơ lag pin lại còn nhanh hết . sai_lầm khi mua máy này .........,1,23/06/2020,{BATTERY#Negative};{PERFORMANCE#Negative};{GENERAL#Negative};{OTHERS};
911,911,Đừng ai_cập nhật phiên_bản mới nha ... cập_nhật xong là nuốt pin 1 ngày 30% luôn đấy,3,25/11/2019,{PERFORMANCE#Negative};
912,912,5 sao nè hàng Việt_Nam Chất_lượng cao Pin trâu kinh_khủng Chơi game mượt Sạc nhanh chỉ 2h15' ( 1% - 100% ) Màn_hình đẹp to rõ Bảo_hành tốt Quá ok Các bạn nên mua,5,29/02/2020,{SCREEN#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
913,913,"Nhìn_chung thì mọi thứ rất tốt với tầm giá , trừ cái khả_năng bắt wifi yếu quá , mà không sao mình dùng 4G : ) ) ) )",4,7/3/2020,{FEATURES#Positive};{PRICE#Neutral};{GENERAL#Positive};
914,914,samsung z flip này sài rất đã nhưng_mà có nết nhăn ở chính giữa hơi ngứa_mắt mà hiệu_năng chơi tất_cả game nhá,5,25/04/2020,{PERFORMANCE#Positive};{DESIGN#Negative};{GENERAL#Positive};
915,915,"Thiết_kế thời_trang mỏng nhẹ . Cấu_hình cao , cam chụp đẹp , nhiều tính_năng vượt_trội hơn các dòng A của samsung . Vân tay cũng nhạy hơn con a51 của bạn mình sài . Oppo ngày_càng chứng_tỏ họ không thua_kém một ai về mặt công_nghệ . Thích nhất là sạc vooc , sạc cực nhanh luôn .",5,12/3/2020,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{SER&ACC#Positive};
916,916,"Máy chạy êm.blutoo kém , chụp hình không đẹp , ko chân thật.sóng bắt yếu.mua chưa đc tuần nhưng thất_vọng quá.con này sai cho công_việc thì ok.ngoài ra thì tệ",1,14/11/2019,{CAMERA#Negative};{FEATURES#Negative};{PERFORMANCE#Positive};{GENERAL#Negative};
917,917,Mình mới mua máy được cách đây 9 ngày . Dùng rất tốt tuy hơi bị nóng máy ! Sạc được khoảng 15 lần thì Pin chai còn 99% . Mong ad sớm trả_lời ! Cảm_ơn ạ,5,10/2/2020,{BATTERY#Negative};{PERFORMANCE#Negative};{OTHERS};
918,918,Dù ra_đời 4 năm nhưng sản_phẩm vẫn xài mượt và rất ok . đúng đồ Mỹ . Đi trước thời_đại .,5,13/06/2020,{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
919,919,"Mình mới mua hôm_qua , buổi tối quay video camera nhiễu hạt có sao không ạ ? ? Về đánh_giá thì em này rất nhạy , lướt ngon , mà dùng lâu nữa mới biết đc thêm , nhân_viên tư_vấn rất nhiệt_tình luôn 10 * cho nhân_viên TGDĐ , chế_độ giảm_giá cho khách_hàng thân_thiết cũng ok lắm luôn",5,4/5/2020,{FEATURES#Positive};{SER&ACC#Positive};{OTHERS};
920,920,"Chụp ảnh thì khỏi bàn_cãi , siêu đẹp . Chơi game mượt . Xem phim chất_lượng cao . Nên mua",5,25/07/2020,{CAMERA#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
921,921,Mua dc gần 2 tháng cảm_thấy hối hận.lo nge k tốt.cảm ứng vân tay thì tệ.bảo hành k tận_tâm,1,18/12/2019,{FEATURES#Negative};{GENERAL#Negative};{SER&ACC#Negative};
922,922,"Sài dc 1tuan minh thay ổn , không nóng máy , mọi tác_vụ đều tốt , vân tay nhạy , camera k đẹp lắm , , choi game liên_quân cấu hinh cao hơi lag , pin tuot hoi nhanh đủ sài 1 ngay , nhờ sạc nhanh nên củng ổn , nhân_viên tgdd nhiệt_tình vui_vẻ , ủng_hộ tiep",4,18/03/2020,{CAMERA#Negative};{FEATURES#Positive};{BATTERY#Neutral};{PERFORMANCE#Negative};{GENERAL#Positive};{SER&ACC#Positive};
923,923,Xài_OK nhưng không biết truy_cập thẻ nhớ . Trong thẻ nhớ SD có nhiều hình cần lưu,5,7/7/2020,{FEATURES#Negative};{GENERAL#Positive};{OTHERS};
924,924,Máy ngon giá lại rẻ xài 4g ít nóng chạy grab quá tuyệt haha,5,21/10/2019,{FEATURES#Positive};{PRICE#Positive};{GENERAL#Positive};
925,925,Mới kua máy được một ngày máy lâu_lâu bị đứng phải khởi_động lại sài 2 tiếng bị đứng 4 lần phải khởi_động lại 4 lần mong kỹ_thuật liên_hệ giúp,4,17/05/2020,{PERFORMANCE#Negative};
926,926,"Sản_phẩm tốt lắm luôn , đây đúng chuẩn hàng Việt_Nam chất_lượng cao , nhân_viên tgdđ nhiệt_tình dễ_thương . Trừ camera hơi yếu thì tất_cả đều ok .",5,23/02/2020,{CAMERA#Negative};{GENERAL#Positive};{SER&ACC#Positive};
927,927,"Máy_OK trong tâm giá , tâm nền hiển_thị đẹp , nhân_viên tư_vấn OK game với chip 675 chiến game cũng tương_đối , camera cũng hiển_thị tương_đối ổn",4,16/07/2020,{SCREEN#Positive};{CAMERA#Neutral};{PERFORMANCE#Neutral};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};
928,928,"Máy chạy nhanh , chụp ảnh đẹp , chơi game mượt , vào internet nhanh , mình rất thích",5,3 tuần trước,{CAMERA#Positive};{FEATURES#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
929,929,"Dùng được một ngày thấy được phết , nhưng_mà điện_thoại này bị mát ra vỏ.hôm qua tắm xong chân ướt có người gọi cầm lên nghe chạm tai vào cái camera thò thụt nó giật cho phát thấy sợ.khi điện_thoại đang sạc pin rồi",5,3/3/2020,{DESIGN#Negative};{GENERAL#Positive};
930,930,Con này chơi liên_quân quá chán nó cứ giật lạng đang chơi còn bị quảng_cáo văng ra k tắt dc,1,5/8/2020,{PERFORMANCE#Negative};
931,931,"Đã mua và sử_dụng sản_phẩm , cấu_hình máy mạnh , thiết_kế sáng trọng , chụp hình_sắc nét , máy chạy rất ổn_định mượt .",5,18/08/2017,{CAMERA#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{OTHERS};
932,932,Mua được 3 tháng rồi xài rất mượt thiết_kế đẹp đáp_ứng rất tốt nhu_cầu sử_dụng của tôi,5,29/03/2020,{PERFORMANCE#Positive};{DESIGN#Positive};{GENERAL#Positive};
933,933,có ai thấy máy dễ bị nóng không ? lúc để xạc máy vẫn nóng . mình không biết máy khác có bị vật không . còn lại mọi thứ so với tầm giá là quá ok rồi .,4,17/04/2019,{PERFORMANCE#Negative};{PRICE#Neutral};{GENERAL#Positive};
934,934,Mới mua trả_góp vì nằm trong tầm khả_năng mua đc .. đánh_giá 1 * lỗi camera lồi ra quá so với mặt lưng .. máy thấy nói 6g mà thấy máy chạy chậm còn gì nữa thì xài xong tố_cáo tiếp hết .,1,17/01/2020,{PERFORMANCE#Negative};{DESIGN#Negative};
935,935,"Tuyệt_vời ông mặt_trời . Siêu đỉnh : 3 cực hài_lòng với sam sung . Nhạy về tất_cả mọi thứ , chơi game siêu mượt",5,25/05/2020,{PERFORMANCE#Positive};{GENERAL#Positive};{SER&ACC#Positive};
936,936,Mới mua sáng nay..ko hiểu do máy hay sao mà cứ hay bị tắt màn_hình đột_xuất vs để trong túi thì tử mở máy,3,11/5/2019,{PERFORMANCE#Negative};{OTHERS};
937,937,"Máy mau hết pin , camera trước xấu , mờ , call video thì camera tối k thấy , bắt wifi thì yếu . Thất_Vọng !",1,4 ngày trước,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Negative};{GENERAL#Negative};
938,938,Mua máy 15/4 mà sao chơi game thoát ra là bị đơ 1 lúc sau ms ra đk thời_gian đầu mua máy thấy pin rất trâu vài hôm_nay thì pin tuột nhanh đánh 1 trận liên_quân mà hao 10% pin nghe nhạc lướt fb cũng nhanh xuống pin,2,28/04/2020,{BATTERY#Neutral};{PERFORMANCE#Negative};
939,939,Mới mua 1 ngày mà vân tay k nhạy Cho mình hỏi thêm tgdd có hỗ_trợ nâng lên sum 4g k ạ,3,16/09/2019,{FEATURES#Negative};{OTHERS};
940,940,Đt xài bị lỗi nhiều quá . Đang xài bị tối màng hình rồi Bluetooth đang nghe bị ngắt_quãng . Lần này thất_vọng về samsung vô_cùng . 8triệu đâu phải ít mà chất_lượng quá tệ,1,16/01/2020,{FEATURES#Negative};{PERFORMANCE#Negative};{PRICE#Negative};{GENERAL#Negative};{SER&ACC#Negative};
941,941,"Máy bị lỗi sim , đổi máy rồi vẫn bị , chụp hình ko tốt . Còn lại pin , game , đa_nhiệm ok",2,4/8/2020,{CAMERA#Negative};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};
942,942,"sau 7 ngày sử_dụng : cấu_hình tốt với tầm giá 1,5 triệu , cũng khá đẹp . tuy_nhiên pin 3000mah tụt hơi nhanh , dùng liên_tục chắc tầm 5 tiếng . độ hoàn_thiện thân vỏ chỉ ở mức chấp_nhận được.loa hơi rè . tóm_lại là ổn , không_thể đòi_hỏi nhiều hơn khi chỉ bỏ ra 1,5 triệu .",5,3 tuần trước,{FEATURES#Negative};{BATTERY#Negative};{PERFORMANCE#Positive};{DESIGN#Neutral};{PRICE#Neutral};{GENERAL#Positive};
943,943,"Mình dùng dx hơn 2 tháng , từ khi cập_nhật lên androi 10 máy hay bị khởi_động lại , chơi game máy nhanh nóng hơn lúc chưa cập lên androi 10",4,3 ngày trước,{PERFORMANCE#Negative};
944,944,"Mới mua hôm_qua sạc pin 9% đến đầy là 1 tiếng rưỡi . Không thích màn_hình giọt nước cho lắm , cập_nhật miui 11 rồi .",5,23/01/2020,{BATTERY#Neutral};{DESIGN#Negative};{OTHERS};
945,945,"Sản_phẩm rất đẹp , thiết_kế nhỏ gọn , cảm_ứng rất tốt hinhg ảnh đẹp âm_thanh nghe rất hay , chụp ảnh rất thực .",5,12/9/2018,{SCREEN#Positive};{CAMERA#Positive};{FEATURES#Positive};{DESIGN#Positive};{GENERAL#Positive};
946,946,Sử_dụng được 6 ngày cảm_giác máy mượt pin trâu mọi thứ đều ổn trong tầm giá học_sinh như mình,5,12/6/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};
947,947,"Sử_dụng được 5 tháng tất_cả đều ổn , nhưng chán mỗi việc pin để qua đêm tuột 6% + Camera quá xấu , khi chụp xa còn bị mờ quay tối thì nhiều hột ",3,4 ngày trước,{CAMERA#Negative};{BATTERY#Negative};{GENERAL#Positive};
948,948,"Cảm_nhận sử_dụng 15 ngày máy tốt , pin cũng dx 2 ngày khi tát vụ mạng xã_hội , camera chụp ảnh cũng đẹp , nói_chung nz cũng được rồi",4,31/05/2020,{CAMERA#Positive};{BATTERY#Positive};{GENERAL#Positive};
949,949,Mình mới mua tại thế_giới đi động pin trâu máy mượt thích nhất là dàn loa . Giất tuyệt_vời,5,23/11/2017,{FEATURES#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
950,950,Máy mới mua bị lỗi màn_hình mà không cho đổi . bảo là lỗi do người dùng quá thất_vọng với thế_giới di_động,1,10/4/2020,{SCREEN#Negative};{SER&ACC#Negative};
951,951,"Zo google hay bi ko phản_hồi , đứng máy , mới mua được 13 ngày .....................",1,26/07/2020,{PERFORMANCE#Negative};
952,952,"Muốn ngon bổ rẻ , thì mấy anh mấy chị cứ thử sản_xuất ra 1 cái dt đi , rồi tự mình đánh_giá xem , đem ra thị_trường đâu phải dễ , cũng không chắc sản_phẩm của a chị sẽ bán tầm giá này , cũng phải có thời_gian để họ fix lỗi chứ ạ , tầm giá oke e hiện_tại đang sở_hữu rầt oke ạ , e người Việt_Nam luôn ủm hộ .",5,21/06/2020,{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
953,953,Cái này là bị lỗi ám màu phần_cứng đúng không ạ Mới_Sài xog 1 ứng_dụng trắng thì ra như này đã bảo_hành 1 lần rồi giờ khog lẽ_phải đi lần nữa chan,5,18/06/2020,{PERFORMANCE#Negative};
954,954,Mua xài được 2 tháng mạng đơ quá trời mặc dù chạy bằng wf cứ xoay vòng vòng .. camara ổn . Pin xài đc 1 ngày . Rất thất vọng,1,26/12/2019,{CAMERA#Positive};{FEATURES#Negative};{BATTERY#Neutral};{GENERAL#Negative};
955,955,"Mua 18/01/2020 bản 256G 11 pro max , qua sử_dụng thấy e nó quá tuyệt_vời ! Tiền nào của đấy ko sai và iphone là số 1 . Mấy e nv TG di_động Hữu_Lũng quá nhiệt_tình , cute vcđ . Ai chê màn_hình ám vàng là chưa biết tắt các chức_năng đi nhé . Cầm trên tay mới thấy độ mượt ki máy nào có , pin trâu_bò sài lâu ko dùng nhiều thì đến 2 ngày . Good ! ! ! !",5,17/03/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Neutral};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
956,956,sản_phẩm có thời_lượng pin ấn tượng.sử dụng rất mượt.lại còn được tặng sạc dự phòng.quá tuyệt_vời .,5,1/6/2020,{BATTERY#Positive};{PERFORMANCE#Positive};{SER&ACC#Positive};
957,957,"Máy dùng quá mượt ! Đã mua được gần 1 tháng và chả thấy có lỗi gì , cam xoá phông cũng ổn , pin trâu dùng khoảng 6-7 tiếng liên_tục ( mình không chơi game ) nếu dùng trong 1 ngày là okie ! Với",5,18/05/2018,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{GENERAL#Positive};
958,958,"Sản_phẩm rất tốt , em rất vui . Có_điều khi nghe nhạc từ zing mp3 và khi thoát khỏi ứng_dụng nhạc bị tắt ngừng phát , không phát nhạc khi thoát ứng_dụng zing mp3 ra màn_hình chính như những chiếc điện_thoại khác . Có nhiều ứng_dụng em tải có những tính_năng khác , khi thoát ứng_dụng ra màn_hình chính đều không sử_dụng được . Chỉ khi ở trong ứng_dụng mới sử_dụng được , còn ra màn_hình chính thì ko sử_dụng được . Dù_sao cũng cảm_ơn TGDĐ rất nhiều , anh_chị đã vất_vả rồi . Cảm_ơn rất nhiều ạ",4,12/5/2019,{PERFORMANCE#Negative};{GENERAL#Positive};{SER&ACC#Positive};
959,959,Mua dc 4 ngày.cảm thấy ok.vừa túi tiền.cảm ứng vân tay cũng dc nếu tay ko bị bẩn sẽ mở nhạy đấy.mở khoá khuôn_mặt thì tốt.chơi liên_quân msx cấu_hình ok nha.nghe gọi rõ.đáng mua đó mấy bạn,4,3 tuần trước,{FEATURES#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};
960,960,Đã mua và sử_dụng . Ngon tuyệt_vời ! ! 5 sao cho A 70 . Máy ko hề bị loạn cảm_ứng như những người khác nói . Camera thì đẹp tuyệt . Pin trâu nữa . Chỉ có mỗi vân tay ko dc nhạy cho lắm . Nhưng v là ổn r vì còn có bảo_mật khuôn_mặt rất tốt . 5 sao cho máy,5,10/6/2019,{CAMERA#Positive};{FEATURES#Positive};{GENERAL#Positive};
961,961,Rất tốt wifi cực nhạy pin trâu tuỳ kp củ sạc nhanh n mà sạc khá nhanh điểm trừ là cam mess khá mờ,4,4/9/2019,{CAMERA#Negative};{FEATURES#Positive};{BATTERY#Positive};{GENERAL#Positive};
962,962,"Máy có thiết_kế liền mạch , hoàn_thiện rất tốt . Camera chụp quá tuyệt_vời so với tầm giá . Chip tốc_độ 2 , 3G xử_lý rất mượt_mà , nhanh_chóng . Pin dùng bình_thường cũng đc 1 ngày",5,1/1/2019,{CAMERA#Positive};{BATTERY#Positive};{PERFORMANCE#Positive};{DESIGN#Positive};{PRICE#Neutral};
963,963,"CÁC BẠN NÓI SAO CHỨ MÌNH MUA XÀI RẤT LÀ TỐT , SẠC NHANH MÀN_HÌNH AMOLED RỰC_RỠ RẤT ĐẸP , PIN TRÂU , MỌI THỨ ĐỀU 5 SAO , CHỈ LOA HƠI NHỎ , RẤT ĐANG ĐỒNG_TIỀN , CÁC BẠN SO_SÁNH VỚI CÁC HÃNG TRUNG_QUỐC ĐI ĐT NÀO BẰNG , NGƯỜI VIỆT_NAM ƯU_TIÊN DÙNG HÀNG VIỆT_NAM ĐI CÁC BẠN , BJ ĐÃ CÓ ĐT VN LÀM CHÚNG_TA TỰ_HÀO , VSMART RẤT XỨNG_ĐÁNG ĐỂ SỞ_HỮU , PHẦN_MỀM BJ TỐT HƠN RẤT NHIỀU RỒI , VÀ CÁC BẠN ĐỪNG TƯỞNG CỦA RẺ LÀ CỦA ÔI NHÉ VÌ ĐT VSMART KO BỊ CHỊU THUẾ NÊN RẺ , ĐT TQ NHẬP VÔ BỊ THUẾ VÀ CHẤT_LƯỢNG KO BẰNG VSMART ĐÂU ....",5,11/6/2020,{SCREEN#Positive};{FEATURES#Negative};{BATTERY#Positive};{PERFORMANCE#Positive};{PRICE#Positive};{GENERAL#Positive};{SER&ACC#Positive};{OTHERS};
